Indicator,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Total,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,SeriesCode,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),705,Slovenia,2020,3.3,2020,Statistical Office of the Republic of Slovenia (SURS) - TSA,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2008,3.0,2008,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2009,2.9,2009,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2010,2.9,2010,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2011,2.8,2011,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2012,2.9,2012,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2013,3.3,2013,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2014,3.4,2014,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2015,2.9,2015,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2016,2.9,2016,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2017,2.6,2017,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2018,2.7,2018,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),710,South Africa,2019,3.7,2019,"Statistics South Africa, Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),724,Spain,2016,6.5,2016,"National Institute for Statistics, Tourism Satellite Account, via cooperation UNWTO - OECD",Includes only direct effects.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),724,Spain,2017,6.6,2017,"National Institute for Statistics, Tourism Satellite Account, via cooperation UNWTO - OECD",Includes only direct effects.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),724,Spain,2018,6.7,2018,"National Institute for Statistics, Tourism Satellite Account, via cooperation UNWTO - OECD",Includes only direct effects.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),724,Spain,2019,6.8,2019,"National Institute for Statistics, Tourism Satellite Account, via cooperation UNWTO - OECD",Includes only direct effects.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),724,Spain,2020,5.4,2020,"National Institute for Statistics, Tourism Satellite Account, via cooperation UNWTO - OECD",Includes only direct effects. Provisional value.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2009,2.2,2009,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2010,2.5,2010,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2011,1.9,2011,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2012,2.7,2012,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2013,2.1,2013,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2014,2.6,2014,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2015,1.7,2015,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2016,2.2,2016,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2017,2.6,2017,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2018,2.5,2018,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2019,2.9,2019,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),275,State of Palestine,2020,0.7,2020,"Palestinian Central Bureau of Statistics, 2022.  National Accounts at Current and Constant Prices and Tourism Statistics",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2008,2.7,2008,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2009,2.8,2009,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2010,2.5,2010,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2011,2.6,2011,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2012,2.7,2012,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2013,2.7,2013,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2014,2.6,2014,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2015,2.6,2015,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",Break in series.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2016,2.7,2016,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2017,2.6,2017,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2018,2.6,2018,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2019,2.4,2019,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2020,1.7,2020,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),752,Sweden,2021,1.9,2021,"Tourism Satellite Account, Swedish Agency for Economic and Regional Growth, Statistics Sweden, via cooperation UNTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2008,2.9,2008,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2009,2.8,2009,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2010,2.8,2010,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2011,2.8,2011,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2012,2.8,2012,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2013,2.8,2013,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2014,2.8,2014,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2015,2.8,2015,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2016,2.8,2016,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2017,2.8,2017,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA. ",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2018,2.8,2018,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA. ",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2019,2.9,2019,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA. Provisional value.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),756,Switzerland,2020,2.2,2020,"Secretariat of State for the Economy, Federal Statistical Office: National Account, Tourism Satellite Account, via cooperation UNWTO - OECD.","The data correspond to Tourism GVA (direct) as a percentage of total GVA. 2014 data are from Tourism Satellite Account (TSA), other data are from Annual Indicators of the TSA. Provisional value.",C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2010,3.6,2010,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2011,4.2,2011,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2012,4.7,2012,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2013,5.3,2013,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2014,5.2,2014,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2015,6.2,2015,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2016,6.9,2016,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2017,7.4,2017,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2018,7.4,2018,"Ministry of Tourism and Sports, National Economic and Social Development Council ",Revised data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2019,7.4,2019,"Ministry of Tourism and Sports, National Economic and Social Development Council ",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),764,Thailand,2020,2.3,2020,"Ministry of Tourism and Sports, National Economic and Social Development Council ",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),788,Tunisia,2018,4.1,2018,Statistiques Tunisie (Institut nationale de la statistique) -  Compte Satellite de Tourisme  (2018-2021),  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),788,Tunisia,2019,4.5,2019,Statistiques Tunisie (Institut nationale de la statistique) -  Compte Satellite de Tourisme  (2018-2021),  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),788,Tunisia,2020,1.6,2020,Statistiques Tunisie (Institut nationale de la statistique) -  Compte Satellite de Tourisme  (2018-2021),  ,C,PERCENT,G,ST_GDP_ZS,
